host_id,host_name,host_since,host_is_superhost,host_listings_count
11491858,Daniela,2014/01/20,t,1
48873998,Nick,2015/11/12,f,1
3328356,Skyler,2012/08/21,f,0
310500057,Johana,2019/11/18,f,1
6836046,Pb,2013/06/10,f,3
22531936,Dawn,2014/10/14,t,2
310554538,Sammy,2019/11/18,t,0
105162482,A.,2016/11/25,f,0
309991455,J,2019/11/16,f,0
270785620,Dominick,2019/06/23,f,0
37326330,Sarah,2015/07/02,t,0
308040010,Cosmic,2019/11/08,t,0
311013946,Sirr,2019/11/20,f,0
45858338,Jen,2015/10/05,f,2
311156530,Reza,2019/11/21,t,1
46588251,Larry,2015/10/14,t,0
75363170,L2bnb,2016/06/02,f,13
19302861,Tony,2014/08/01,f,0
154673872,Allan,2017/10/15,f,12
224936351,Anastasia,2018/11/09,f,1
312469392,Elliot,2019/11/26,t,2
15852759,Prashant,2014/05/22,t,2
28257284,Leo,2015/02/23,f,0
6316723,Brian,2013/05/10,t,0
313397055,George,2019/11/30,t,1
98455036,Jenna,2016/10/06,f,0
144522560,Mostafa,2017/08/06,f,1
5027376,Cedric,2013/02/09,t,2
113492522,Sreshta,2017/01/27,f,0
17742819,Kay,2014/07/07,f,0
73751561,Alison,2016/05/24,f,1
12099683,Oliver,2014/02/09,t,3
301080349,Mario,2019/10/08,f,0
314710191,Niharika,2019/12/05,f,0
85009327,Marnie,2016/07/20,f,10
30058553,Samantha,2015/03/26,f,0
185317059,Anisha,2018/04/20,f,0
39871965,Kelly,2015/07/28,f,1
192383412,Amanda,2018/05/29,f,1
5124147,Marisa,2013/02/17,t,0
33448534,Jessica,2015/05/15,f,1
257311552,Blanche,2019/04/22,f,0
15702649,Shara,2014/05/19,f,0
315911399,Tom,2019/12/09,f,0
113097266,Cameron,2017/01/24,f,0
38455524,Jila,2015/07/14,t,0
108430,Ligia,2010/04/14,t,5
1710850,Tanner,2012/02/06,f,0
28477574,Scott,2015/02/27,t,0
50690816,Joey,2015/12/06,f,2
317699978,Gloria,2019/12/15,f,0
183908452,Elizabeth,2018/04/12,f,2
1135668,Joseph,2011/09/09,f,2
316201345,Wulf,2019/12/10,f,0
63885202,Michael,2016/03/21,t,0
81751312,Heather,2016/07/04,f,0
62299933,Hannah,2016/03/09,f,0
30723225,Rosie,2015/04/06,f,2
71280644,Vi,2016/05/10,t,0
111647474,Carrie,2017/01/15,f,1
756569,Yvonne,2011/06/29,t,0
11915652,Roel,2014/02/03,t,2
3889374,Stacy,2012/10/16,f,1
37679221,Eric,2015/07/06,f,2
52421414,Rodney,2015/12/27,f,0
144826272,James,2017/08/07,f,1
118824130,Deannie,2017/03/02,f,0
169437892,Bri,2018/01/23,f,1
98305442,Travis,2016/10/05,t,1
13008910,Alexandra,2014/03/11,t,1
108357789,Austin Home,2016/12/24,t,2
3003303,Elisa,2012/07/20,f,1
320283910,Adam,2019/12/23,f,0
111351901,Dylan,2017/01/14,f,0
81289609,Jann,2016/07/02,f,1
125094295,Laura,2017/04/10,t,0
21340932,O. V. G.,2014/09/14,f,4
39562007,Dexter,2015/07/26,t,1
60658386,Colten,2016/02/27,f,0
154392021,Nicholas,2017/10/12,t,0
303719667,Ash,2019/10/21,f,49
5180945,Lani,2013/02/21,f,0
293694990,Chris,2019/09/10,t,2
322832318,Lauren,2019/12/30,f,0
258262799,Roots,2019/04/26,f,2
316964548,Diana,2019/12/12,f,1
293668799,Rigo,2019/09/10,f,0
3248442,Shannon,2012/08/13,f,0
12147251,Nicole,2014/02/11,f,1
311250831,Oly,2019/11/21,t,2
66102699,Rimpi And Gagan,2016/04/06,f,1
194564834,Ashley,2018/06/09,f,32
206526472,Julie,2018/07/31,t,0
323797845,Bradley,2020/01/02,t,0
91724497,James,2016/08/24,f,1
50472607,Madison,2015/12/03,f,1
323996297,Lew,2020/01/03,t,7
145248072,Francis,2017/08/09,f,2
319757635,Gabriella,2019/12/22,f,0
10372908,Audrey,2013/12/01,f,1
231025286,Megan,2018/12/16,f,0
105234529,Ian,2016/11/26,t,1
34223871,Andrea Gladys,2015/05/25,f,1
2101197,Liam + Tabitha,2012/04/09,f,1
238137101,Jackie,2019/01/21,t,2
52987986,Meg,2016/01/01,f,1
8282468,John,2013/08/20,t,3
21542226,Elise,2014/09/19,t,6
16140809,Kim,2014/05/29,f,0
87386432,Karmella,2016/08/01,f,0
27540427,Mac,2015/02/10,f,1
290777517,Isaie,2019/09/01,f,1
2750330,Dustin,2012/06/26,f,0
18589253,Will,2014/07/21,f,2
325069880,Austin,2020/01/06,f,2
326009488,James,2020/01/09,t,0
170933010,Edem,2018/01/31,f,1
294331214,Dixie,2019/09/12,f,0
16678091,Elizabeth,2014/06/11,t,2
326227374,Reagan,2020/01/10,f,0
153290850,Abie,2017/10/04,f,0
10374845,Jason,2013/12/02,f,0
542929,Krista,2011/04/28,t,0
143825447,Misha,2017/08/01,f,1
326781313,Pamela,2020/01/12,f,0
10274937,Jonathan,2013/11/26,f,1
62890451,Erin,2016/03/14,t,0
3474733,Su,2012/09/04,f,0
17937989,Cristobal,2014/07/10,f,2
327161344,Chelsea,2020/01/13,f,1
17831493,Heaven,2014/07/08,f,1
29133319,Shelly,2015/03/10,f,0
363979,Daylan,2011/01/26,f,1
57781645,Amy,2016/02/07,f,0
38412768,Julie,2015/07/14,f,1
8584436,Elizabeth,2013/09/02,f,1
305273836,Cary,2019/10/29,t,1
294492199,Kelli,2019/09/13,f,0
3132461,Jennifer,2012/08/02,f,1
50739491,Holly,2015/12/07,f,1
120567716,Elizabeth,2017/03/13,f,1
326151129,Austin,2020/01/10,t,2
293839429,Eddy,2019/09/10,f,2
407367,Valerie,2011/02/24,f,1
58375575,Nallely,2016/02/11,t,0
11564257,Dariella,2014/01/23,f,0
1508253,Matt,2011/12/15,f,1
328746593,Katherine,2020/01/18,f,0
328867995,David,2020/01/18,f,0
198644845,Lex,2018/06/28,f,1
328704272,Dustin,2020/01/18,t,2
11243030,Bernard,2014/01/12,f,0
323798409,Edwin & Rebecca,2020/01/02,f,0
329168772,Beatrice,2020/01/19,f,1
9907906,Lara,2013/11/09,t,3
6376090,Daniel,2013/05/13,f,0
85182342,Rebecca,2016/07/21,f,0
104667154,Evan,2016/11/21,f,1
329432030,Oj,2020/01/20,f,1
11918937,Peni,2014/02/03,f,2
70959966,Paule Carelle,2016/05/08,f,0
329519772,Taron,2020/01/21,f,0
80266026,Jim,2016/06/27,f,0
166103860,Karim,2018/01/05,f,1
7025232,Sebastian,2013/06/20,f,1
329765901,Bailey,2020/01/21,f,0
253504072,Joong,2019/04/05,t,27
329838909,Sindy Paloma,2020/01/22,f,1
329966832,Jessica,2020/01/22,f,0
329980153,Manuel,2020/01/22,f,0
14618819,Brad,2014/04/23,f,1
42418328,Carol,2015/08/24,t,3
32547054,Qaashif,2015/05/04,f,1
294920731,Katie,2019/09/14,f,1
253370629,Brenda,2019/04/05,f,0
330232997,Karen,2020/01/23,f,1
53602699,Richard,2016/01/06,f,2
253142274,Lesly,2019/04/03,f,1
53563031,Caitlin,2016/01/06,f,2
330306591,David,2020/01/23,f,0
262977661,At Home,2019/05/20,f,96
274009641,Tad,2019/07/06,f,0
13027776,Lauren,2014/03/11,t,2
11636067,Taylor,2014/01/25,f,1
9575202,Beyum,2013/10/22,f,0
195403706,Cee,2018/06/13,f,1
154595806,Heidi,2017/10/14,f,0
68015573,Trish,2016/04/20,t,1
70198468,Hannah,2016/05/03,t,1
330906430,Savannah,2020/01/26,f,0
234862684,Connie,2019/01/06,t,1
2761723,Michael,2012/06/27,f,0
312432431,Paul,2019/11/26,f,0
72530796,Jana,2016/05/17,f,0
40238445,Emily,2015/08/01,f,1
6203624,Archie,2013/05/02,t,3
34278943,Courtney,2015/05/26,t,1
35405427,Lawrence,2015/06/09,f,0
26705983,Chelsea,2015/01/25,f,1
48078622,Brenda,2015/11/03,f,2
7796090,Rebecca,2013/07/29,f,0
228925504,Lily,2018/12/03,f,0
61316047,Lauren,2016/03/02,f,1
12399505,Jay,2014/02/19,t,1
94892799,Justin,2016/09/13,f,0
28996772,Tracy,2015/03/08,f,0
1217290,Jacki,2011/09/27,t,0
332247486,Bebe,2020/01/31,f,0
312055064,Jenna,2019/11/25,f,0
302669163,Halim,2019/10/16,f,1
332366950,Rainboat,2020/01/31,t,0
102651609,Efren,2016/11/05,f,2
18686753,Victoria,2014/07/22,f,0
332781686,Swati,2020/02/01,f,1
143084296,David,2017/07/29,f,1
28825700,Caty,2015/03/05,f,1
1739118,Amanda,2012/02/12,f,0
28975574,Caitlin,2015/03/08,f,0
333156797,Debbie,2020/02/03,f,0
120111086,Megan,2017/03/10,t,1
62313538,Gideon,2016/03/09,f,0
55831168,Melissa,2016/01/23,f,1
55682626,Agnes,2016/01/22,f,1
27792989,Jake,2015/02/15,f,0
572966,Cassandra,2011/05/10,f,3
47151899,Ivette,2015/10/22,t,4
574942,Alice,2018/11/14,f,0
7872852,Simon,2013/08/01,f,1
302228444,Ben,2019/10/14,f,3
306354806,My Capital Housing,2019/11/02,f,2
42825608,Peter,2015/08/29,t,0
21850429,Erik,2014/09/27,f,0
21387077,Travis,2014/09/16,f,1
38951031,Ben,2015/07/19,f,1
330222299,Arrive,2020/01/23,f,0
221634296,Stay,2018/10/20,f,7
131628190,Tamara,2017/05/23,f,1
72723169,Charlotte,2016/05/18,t,1
190666127,Katherine,2018/05/20,f,0
165240684,John,2018/01/01,f,1
281393809,Jenna,2019/08/01,f,2
20902376,Bonnie,2014/09/03,f,19
111311575,Robert,2017/01/13,f,0
253240528,Matt,2019/04/04,t,1
5829161,Truong-An,2013/04/08,f,0
101816582,Hank,2016/10/30,f,0
276327,Amy,2010/11/01,f,1
224969510,Edie,2018/11/09,t,0
263308521,Marina,2019/05/21,f,0
410409,Chris,2011/02/25,f,0
325457434,Alex,2020/01/07,f,0
99402764,Abigail,2016/10/12,f,1
330074169,Stefen,2020/01/22,f,1
3717578,Willy,2012/09/30,f,1
36694646,Judy,2015/06/25,f,15
55593181,Deborah,2016/01/21,f,3
31491089,Nadia,2015/04/19,f,0
9972189,Jon,2013/11/12,f,2
37996316,Christof,2015/07/09,t,0
335610591,Jason,2020/02/12,t,0
12883370,Mike,2014/03/07,f,2
9166757,Brian,2013/10/01,f,0
203811560,Mel,2018/07/20,f,0
335689977,Lisa,2020/02/12,f,0
335703023,Alexander,2020/02/12,f,0
32372508,Jordan,2015/05/01,f,0
3067964,Michael,2012/07/26,f,0
3584400,Naaman,2012/09/16,f,1
52579551,Rayo,2015/12/28,f,0
333138983,Shay,2020/02/03,f,0
25966755,Lee,2015/01/11,f,0
202289793,Navid,2018/07/14,f,0
195821677,Sandra,2018/06/15,f,1
93919049,Brad,2016/09/06,f,0
35650336,Blake,2015/06/12,f,0
97701606,Mathew,2016/10/02,f,1
124842203,Kristina,2017/04/08,f,0
145427193,Caleb,2017/08/10,f,0
138153890,Francois,2017/07/02,f,0
270358,Carol Ann,2010/10/25,f,2
31219972,Laura Rose,2015/04/14,f,0
332205005,John,2020/01/30,f,1
59997234,Braden,2016/02/22,t,6
336543891,Inga,2020/02/16,f,0
336618445,Lena,2020/02/16,f,1
7002045,Whitney,2013/06/19,t,2
3365184,David,2012/08/25,f,0
44081985,Lissette,2015/09/13,f,0
61953144,Dylan,2016/03/07,f,1
86851970,Sage,2016/07/30,t,1
24153952,Kenneth,2014/11/25,f,1
336870668,Jennah,2020/02/17,f,0
336870653,Dwell,2020/02/17,t,2
336898757,Kurt,2020/02/17,f,0
31401444,Sarah,2015/04/17,f,0
67476141,Jennifer,2016/04/16,f,0
29004680,Travis,2015/03/08,f,0
5529724,Michael & Deborah,2013/03/19,t,0
18519261,Eran,2014/07/21,f,0
335598543,Sharon,2020/02/12,f,0
337094154,Lisa,2020/02/18,f,0
12092276,Jonathan,2014/02/09,f,0
69944354,Leen,2016/05/02,f,1
25663562,Todd,2015/01/05,f,0
4489322,Michu And Lope,2012/12/25,t,0
49741416,Ryan,2015/11/23,f,1
202987779,Dio,2018/07/17,f,0
62842577,Sahar,2016/03/13,f,0
116982413,Kendall,2017/02/18,f,0
144824347,Savanna,2017/08/07,f,1
337628810,Omar,2020/02/19,f,0
4631617,Mark,2013/01/08,f,0
140308893,Koffi,2017/07/13,t,2
130343200,Cynthia,2017/05/14,f,0
24912633,Sarah,2014/12/16,f,0
187744111,Lucia,2018/05/03,t,0
334860428,Alanoud,2020/02/09,f,1
337851194,Paula,2020/02/21,t,0
21196148,Ali,2014/09/11,f,1
209105076,Erik,2018/08/12,f,0
181657114,Joe,2018/03/31,f,0
148554091,Dorian,2017/08/31,f,0
299409590,Febian,2019/10/02,f,0
27672738,Omid Michael,2015/02/12,t,6
70696419,Kendra,2016/05/06,f,0
170437228,Tom,2018/01/28,f,0
3883199,Cathryn,2012/10/15,f,0
8927260,Megan,2013/09/19,f,0
8117218,Lyssa,2013/08/12,f,0
338370326,Abigail,2020/02/23,f,0
336900327,Lety,2020/02/17,f,3
253905564,Matthew,2019/04/07,t,0
1492302,Priscila,2011/12/10,f,11
337123211,Christopher,2020/02/18,f,0
104180758,Daniel,2016/11/17,t,1
338568887,Collier,2020/02/24,f,0
4883729,Aaron,2013/01/28,f,0
81902190,Daniel,2016/07/05,f,0
338672654,Thomas,2020/02/24,t,0
83647622,Lance,2016/07/14,t,13
25901774,Jordan,2015/01/10,f,0
18669188,Mallory,2014/07/22,f,0
338767731,Laurie,2020/02/25,f,0
72580705,Melanie,2016/05/17,t,0
78919396,Sabrina,2016/06/20,f,0
338809046,Tronevilla,2020/02/25,f,0
163599054,Nora,2017/12/21,f,1
338843493,Raul,2020/02/25,f,0
338858304,Freeman,2020/02/25,f,1
285013577,John,2019/08/12,f,0
29882065,Edvin&Sezy,2015/03/23,t,0
28614668,Rita,2015/03/02,f,0
41654653,Annie,2015/08/16,f,0
339027229,Catherine M,2020/02/26,f,1
9839081,Nils,2013/11/05,f,0
170811551,Daniel,2018/01/30,f,0
42986605,Jenna,2015/08/31,f,1
227496205,Ella,2018/11/25,f,1
339267147,Shannon,2020/02/27,f,0
2921109,Alice,2012/07/12,f,5
11108574,Angie,2014/01/07,t,1
36541340,Audrey,2015/06/23,t,0
191390262,Liz,2018/05/24,f,0
14450195,Eric,2014/04/18,f,0
15492707,Matt,2014/05/13,f,0
145034625,Saylor,2017/08/08,t,0
339409652,Gregory,2020/02/28,f,0
1021090,Lauryn,2011/08/25,f,3
70273247,Kenton,2016/05/04,f,0
940937,Katie,2011/08/08,f,0
115433839,Bonnie,2017/02/08,f,2
307183344,Michael,2019/11/05,f,1
339520821,Kirk,2020/02/29,f,0
32863314,Horst,2015/05/07,t,0
87262929,Amelia,2016/08/01,f,0
2284117,Shannon,2012/05/03,f,0
297266493,Heidi,2019/09/23,f,2
97052009,Jake,2016/09/28,f,0
80362327,Ashley & Ajay,2016/06/27,t,4
339664141,Jim,2020/03/01,f,0
96575145,Olaleye,2016/09/24,f,2
204462472,Patricia,2018/07/23,f,0
339685666,Paul,2020/03/01,f,2
9652485,Dimitry,2013/10/26,f,0
45920684,Victor,2015/10/06,f,1
3928346,Sly,2012/10/20,t,0
26504014,Colin,2015/01/21,f,0
30110811,Favour,2015/03/27,f,1
12667547,Lindsey,2014/02/28,f,1
135917444,Jesse,2017/06/19,f,0
339770220,Karinne,2020/03/01,f,0
35644485,Rae,2015/06/12,f,1
87640943,Subhan,2016/08/03,f,0
339782834,Haley,2020/03/02,f,0
21149275,Oxana,2014/09/09,f,0
95005212,Thad,2016/09/13,f,1
269994846,Adela,2019/06/20,f,0
223837126,B,2018/11/02,f,0
39183959,George,2015/07/21,t,1
340022494,T,2020/03/03,f,0
241582704,Ben,2019/02/06,f,0
340033303,Jillian & Jason,2020/03/03,t,3
108040244,Rebecca,2016/12/21,f,1
152203786,Thomas,2017/09/26,f,1
52995915,Stephanie,2016/01/02,f,1
247046788,Sarah,2019/03/05,f,1
212298110,David,2018/08/28,f,0
122900516,Charr & Daivo,2017/03/27,f,4
131761993,Laurel,2017/05/24,f,0
191427598,Carmel,2018/05/24,t,0
315948679,Cristie,2019/12/09,f,1
21408258,Adam,2014/09/16,t,4
7462906,Elizabeth,2013/07/13,f,0
314291208,Hotel Granduca,2019/12/03,f,0
185974761,Maria,2018/04/24,f,0
12554440,Jason,2014/02/24,f,2
2724293,Sameera,2012/06/24,f,0
340501656,Shawn,2020/03/06,t,0
100754613,Emin,2016/10/22,f,1
340784893,Jamie,2020/03/08,f,0
16567486,Joy,2014/06/09,t,0
44813,Lou Anne,2009/10/10,f,0
46609745,Jing,2015/10/15,t,7
116274908,Francisco,2017/02/13,f,1
172243345,Zachary,2018/02/07,f,0
312046089,Sonny,2019/11/25,f,1
263243483,Kathryn,2019/05/21,f,146
341351623,Craig And Taylor,2020/03/12,t,0
3843799,Ronald,2012/10/12,f,17
103579861,Barbara,2016/11/13,f,0
341507672,Christy,2020/03/13,f,0
56360925,Jill,2016/01/27,t,2
38970584,Amit,2015/07/19,f,0
19346613,Dominic,2014/08/02,t,3
329864866,Derek,2020/01/22,t,4
107907686,Shannon,2016/12/20,t,3
101261060,Chad,2016/10/25,f,0
341745466,Adam,2020/03/15,f,1
276915009,Pamela,2019/07/17,f,0
130761867,Tom,2017/05/17,t,2
130514938,Scott,2017/05/16,f,1
64814452,Pamela,2016/03/28,f,2
181159894,David,2018/03/28,f,15
311174853,Henry & Kate,2019/11/21,t,1
36677595,Sandi,2015/06/25,f,3
237923464,Lime Living,2019/01/20,t,5
72964611,Kenny,2016/05/19,f,0
6389724,Britt,2013/05/14,t,0
342714122,Dwight,2020/03/28,t,0
204031796,J Taylor,2018/07/21,f,1
42623549,Amoy,2015/08/26,f,2
27272600,Justin,2015/02/05,f,4
343432162,Cotel,2020/04/08,f,0
55089786,Julia & Rob,2016/01/18,t,32
5812130,Teri,2013/04/07,f,0
6294088,Lindsay,2013/05/08,f,0
79362529,Christopher,2016/06/22,t,0
38664849,Andrew,2015/07/16,t,2
46333082,Angel,2015/10/11,f,1
49824710,Mark,2015/11/24,t,0
3227555,Lisa,2012/08/11,f,4
338814571,TigressNest,2020/02/25,f,1
439473,Chrissy,2011/03/13,f,2
237294100,Cheryl,2019/01/17,t,1
228282415,Bhishma,2018/11/29,f,1
87554662,Blake,2016/08/02,t,0
278320963,Monica,2019/07/22,f,1
10277480,Russell,2013/11/26,t,0
48287626,Mitchell,2015/11/05,f,0
21934755,Mauri,2014/09/29,f,2
38488287,Madison,2015/07/14,f,0
343395578,Patrick,2020/04/07,f,0
345085454,Jane,2020/05/01,t,0
19602216,Erin,2014/08/06,f,0
1518420,Vanessa,2011/12/19,f,0
30312504,Justin,2015/03/30,t,2
49120266,Daniel,2015/11/15,f,0
61333745,Denton,2016/03/03,f,0
32571286,Mitch,2015/05/04,f,0
206861157,Megan,2018/08/02,f,0
30806712,Tristan,2015/04/07,t,5
18656055,Anja,2014/07/22,f,0
15675393,Tonya,2014/05/18,f,0
179643612,Luke,2018/03/20,f,0
341154853,Wenjie,2020/03/10,t,0
193870253,Carey,2018/06/06,f,2
1467931,Becky And Mat,2011/12/03,t,2
247133107,Celia,2019/03/06,t,1
345630384,Vinod,2020/05/07,f,0
69021287,Callie,2016/04/26,f,0
106649223,Brett,2016/12/08,t,0
6324373,John David,2013/05/10,f,0
80257527,Ganesh,2016/06/27,f,0
12849309,Daryl,2014/03/05,f,0
236827402,Alessandra,2019/01/15,f,0
254119744,Sophie,2019/04/08,f,5
346581658,Larry & Lisa,2020/05/17,t,0
66950557,Ashley,2016/04/12,t,0
425821,Alex & Kristal,2011/03/06,f,3
287977729,Victoria,2019/08/22,f,0
346827202,Madalynn,2020/05/19,f,30
24285050,Kirsty,2014/11/29,f,1
359036978,Kia,2020/07/28,t,751
13242737,Tim,2014/03/17,t,10
282223597,Summer,2019/08/03,t,0
91157476,Dr. Mark,2016/08/21,t,0
341393611,Deija,2020/03/12,f,1
184083014,Donald And Vonda,2018/04/13,t,2
107607227,Eric,2016/12/18,t,0
27674073,Robert,2015/02/13,f,0
247491516,Juan,2019/03/07,t,1
109140138,Christine,2016/12/30,f,0
1403363,Allegra,2011/11/13,t,2
27444981,Nicolas,2015/02/08,f,0
49012292,Phillip,2015/11/14,f,0
348130285,Nikki,2020/05/30,f,0
348189890,Nexx,2020/05/31,f,1
20412932,Kenneth,2014/08/22,f,0
130180974,Sonia,2017/05/13,f,0
136289856,Paige,2017/06/21,t,0
348306092,David & Phaedra,2020/06/01,f,0
564509,Taro,2011/05/07,f,1
3719807,Sara,2012/09/30,f,1
31713332,Jenn,2015/04/22,f,0
11018558,Kareem,2014/01/04,f,2
297910679,Oscar,2019/09/25,f,2
127258353,Quayvon,2017/04/23,f,1
336065131,Austin,2020/02/14,t,1
348741214,Annie,2020/06/04,f,1
22933083,Bhavik,2014/10/24,f,1
50830773,Kim,2015/12/08,f,4
278252607,Charles,2019/07/22,t,0
348973305,Henry & Kate,2020/06/07,t,2
2154676,Lauri,2012/04/16,f,0
12936870,Mark,2014/03/08,f,0
7804210,Jose David,2013/07/29,f,2
36485816,Kelly,2015/06/22,f,2
3226977,Rob & Kaylan,2012/08/11,f,0
3199397,Alexander,2012/08/08,f,1
102415196,Gavin,2016/11/03,f,1
242646297,Francisco,2019/02/12,f,1
62390930,Jennifer,2016/03/10,t,17
278780739,Bon Voyage,2019/07/24,f,4
492453,Kristalle,2011/04/07,f,32
349890362,John,2020/06/13,t,0
349895232,Marcelo,2020/06/13,f,0
100254771,Owen,2016/10/18,f,1
12133857,Alex,2014/02/11,f,1
308374967,John,2019/11/09,f,2
97548376,Rhonda,2016/10/01,f,0
5853976,Kawika,2013/04/09,f,0
42927482,Tom & Laura,2015/08/30,t,0
350625394,Tracy,2020/06/18,f,1
8469362,Karthik,2013/08/27,f,0
210810236,Nana,2018/08/20,t,1
161773203,Darwin,2017/12/07,t,1
65953824,Ally,2016/04/05,t,0
286256623,Maris,2019/08/16,f,1
95356818,Amber,2016/09/15,f,1
329057014,Pouyan,2020/01/19,f,1
351387291,Carol Ann,2020/06/22,t,0
14060046,Swati,2014/04/08,f,1
351195,Erin,2011/01/17,f,0
11629952,Carla,2014/01/25,f,0
138010924,Garrett,2017/07/01,f,0
299606671,Dina,2019/10/02,f,0
2710828,Lisa,2012/06/22,f,1
348544184,Donna,2020/06/03,f,2
339359220,Eligia,2020/02/28,t,1
190800786,Mark,2018/05/21,f,3
3837056,Brandon,2012/10/11,t,0
112108159,Antoanela,2017/01/18,f,0
168588,Bee,2010/07/16,t,4
80969951,Adam,2016/06/30,f,2
1404792,Anneliese,2011/11/14,t,2
435659,Colton,2011/03/11,f,1
352600803,Shannon,2020/06/29,t,0
74999199,Stephanie,2016/05/31,f,2
342000677,Kels,2020/03/18,f,2
5663695,Nathan,2013/03/28,f,1
62798782,Courtney,2016/03/13,f,0
353753561,Kristin,2020/07/05,f,0
84343417,Ken,2016/07/17,f,3
13539204,David,2014/03/25,f,1
33112543,Nadia,2015/05/11,t,0
302193550,Austin,2019/10/13,f,0
354050165,Mike,2020/07/06,f,4
848717,Marisol And Rick,2011/07/21,f,0
167174592,Eric,2018/01/11,f,0
349823908,Jd,2020/06/12,f,140
271508539,Gary,2019/06/26,f,1
42272508,Melissa,2015/08/23,f,1
65662685,Itai,2016/04/03,f,0
78608001,Shelby,2016/06/19,f,0
43702404,Claire,2015/09/08,f,2
298180688,Dolly,2019/09/26,f,2
354880355,Alex,2020/07/08,f,31
14329133,Victor,2014/04/15,f,1
356931983,William,2020/07/17,f,0
7797579,Richard,2013/07/29,t,1
1714815,Veronica,2012/02/07,f,1
13391735,Dominic,2014/03/21,t,1
29510744,Jan,2015/03/17,t,0
357690691,Ryan,2020/07/21,f,0
325662030,R.Tyler,2020/01/08,f,0
71375350,Kerry,2016/05/10,f,0
357895783,Herve D,2020/07/22,f,1
259992673,Julie,2019/05/05,f,0
7307365,Jerry,2013/07/05,f,1
83993721,Liia,2016/07/15,f,0
2757,Olivia,2008/09/05,f,0
263099548,Joe Fils,2019/05/20,f,2
152318468,Michael,2017/09/27,f,1
17611240,Kelly,2014/07/03,f,0
7240090,Jordan,2013/07/02,f,0
11633043,Jordan,2014/01/25,f,0
128921097,Kara,2017/05/04,f,2
80744156,Elmira,2016/06/29,f,0
197694422,Chris,2018/06/24,f,0
417065,Mike,2011/03/01,t,0
358686761,Andrew,2020/07/26,f,0
358734412,Melissa,2020/07/26,f,1
40126277,Victoria,2015/07/31,f,0
11816533,Andrea,2014/01/31,t,1
278853,Calen Walshe,2010/11/05,f,1
427968,Rachel,2011/03/07,f,0
316423948,Alex,2019/12/11,f,5
359339916,Jeff,2020/07/29,t,1
84607728,Jessica,2016/07/19,f,0
10437959,Brendan,2013/12/04,f,0
19929430,Valentine,2014/08/12,f,2
359478861,Yash,2020/07/30,f,2
358939878,Terrence,2020/07/28,f,0
195515231,Lexie,2018/06/13,f,0
336957004,Cesar,2020/02/17,t,3
18163976,Kristen,2014/07/15,f,0
17571720,Lauren,2014/07/02,f,2
64971651,Alison,2016/03/29,f,0
56136200,Russell,2016/01/25,f,1
418297,Stan,2011/03/02,f,0
251562269,Alec,2019/03/27,f,0
39662652,Ziyu,2015/07/27,f,0
22687460,Sheer,2014/10/18,t,0
130475365,Lynn,2017/05/15,f,0
4336760,Marie,2012/12/05,f,1
319011975,David,2019/12/19,f,6
10281498,Heather,2013/11/26,f,0
245020545,Sravya,2019/02/24,f,1
360708546,Cedar,2020/08/05,f,1
73507829,Teresa,2016/05/23,f,0
23862775,Izabel,2014/11/17,f,0
360892312,Charlene,2020/08/06,f,0
360906413,Jonathan,2020/08/06,f,3
10955594,Cindy,2018/11/09,f,0
3097100,Devin & Michelle,2012/07/30,t,2
361183199,Inez,2020/08/08,f,0
345656301,Eleona,2020/05/08,f,2
3370525,Gwendoline,2012/08/25,f,0
32616041,Chelle,2015/05/04,f,1
359859319,Carlos,2020/08/01,f,0
263498834,Gabrielle,2019/05/22,f,2
152627133,Darlene,2017/09/29,t,7
12520258,Adriana,2014/02/23,t,1
40725775,Joseph Paul,2015/08/06,f,0
13834292,Alyson,2014/04/02,f,0
1787072,John,2012/02/21,f,0
55204086,Greg,2016/01/18,t,6
72721552,Jeanie,2016/05/18,t,1
50999557,Amber,2015/12/10,f,3
292906662,Safari,2019/09/07,f,1
47043651,Kasey,2015/10/20,f,0
362789664,Louis,2020/08/16,f,0
362796506,Jonathan,2020/08/16,f,0
362808832,Nyya,2020/08/16,f,0
64814050,Sarita,2016/03/28,f,2
15827017,Amy,2014/05/21,f,1
73116810,Alexandria,2016/05/20,t,1
363057798,Douglas,2020/08/18,f,1
178517618,Miriam,2018/03/14,f,3
92277999,Felix & Stella,2016/08/28,t,1
5067850,Keith,2013/02/13,t,0
11213188,Caitlin,2014/01/11,f,0
209271944,Neal,2018/08/13,f,0
363515878,Gayle,2020/08/20,f,1
251670002,Dillon,2019/03/28,t,0
25584212,Brooke,2015/01/04,t,0
60451009,Nicole,2016/02/26,f,1
297242188,Austin,2019/09/22,f,0
347031191,Deon,2020/05/21,f,1
363943353,William,2020/08/23,f,0
11245746,Anish,2014/01/12,f,1
217782506,Tammy,2018/09/28,f,1
112304602,Vacasa Texas,2017/01/19,f,212
364228278,Kimia,2020/08/24,f,0
5678057,Mario,2013/03/29,f,2
344143061,Adeola,2020/04/18,f,0
14761478,Michael,2014/04/26,t,0
364252434,Michelle,2020/08/24,f,1
244261004,Shannice,2019/02/20,f,0
28305371,B,2015/02/24,t,0
34483684,Aaron,2015/05/28,f,0
10530840,Josh,2013/12/09,f,1
3704115,Paul,2012/09/28,f,1
10418113,Will,2013/12/03,f,0
358742437,Lacey,2020/07/27,f,0
70919694,Mala,2016/05/08,f,0
